Mark_0,Mark_1,Mark_2,Mark_3,Mark_4,Mark_5,Mark_6,Model_0,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Year,Type_0,Type_1,Type_2,Type_3,Distance,Engine_capacity_cm3,Fuel_type_0,Fuel_type_1,Fuel_type_2,Transmission,Price(euro)
0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,2014,0,0,1,0,68124,1200,0,1,1,1,8750
0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,2004,1,0,1,1,115000,2700,1,0,0,2,2500
0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1999,1,0,1,0,120000,1900,0,1,0,1,900
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1991,0,1,0,1,1,1781,1,0,0,1,600
0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2008,0,1,1,1,153000,1900,0,1,0,1,1250
0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2011,0,1,1,0,185000,1500,0,1,0,1,7500
0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,2011,0,1,1,0,153000,2000,1,0,0,2,7500
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2010,0,1,0,1,190533,1600,0,1,1,1,5100
0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,2010,0,0,1,0,91000,1500,0,1,0,1,3500
0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,2011,0,1,0,1,196186,2200,0,1,0,1,9000
0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,2006,0,0,1,0,214567,2500,0,1,0,2,3650
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2008,0,1,0,1,260000,2000,0,1,1,1,5200
0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,2004,0,1,0,0,248000,2700,0,1,0,2,8700
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,2013,0,1,0,1,160000,1400,0,0,1,2,9999
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2019,0,1,1,0,56000,2000,0,0,1,2,22500
0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,2004,0,1,0,1,236000,1800,0,1,1,2,5990
0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1997,0,1,0,1,186000,1300,0,1,1,1,1100
0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,2009,0,1,0,1,121380,1498,1,0,0,1,1100
0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,2008,0,0,0,1,145000,1600,1,0,0,1,2500
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2005,0,0,0,1,300000,1500,0,1,0,1,2900
0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,2007,0,0,1,0,350,1600,1,0,0,1,2399
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1999,0,0,0,1,200000,1900,0,1,0,1,1000
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,2005,0,1,1,1,5000,1600,1,0,0,1,3000
0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1993,0,1,0,1,0,2000,0,1,1,1,500
0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,2006,0,0,0,1,200000,1100,0,1,0,1,2000
0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1994,0,1,0,1,321547,1600,0,1,1,1,1300
0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2014,0,1,0,0,220000,1600,0,1,0,2,15500
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2020,0,0,0,1,1012,1000,0,1,1,1,8350
0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,2008,1,0,1,0,3,1900,0,1,0,1,5000
0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,2002,0,0,0,1,200000,1800,0,1,1,1,2500
0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1996,0,1,0,1,360000,1800,0,1,1,1,1300
0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,2015,0,1,1,0,117000,1968,0,1,0,1,17000
0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,2001,0,1,1,1,380000,2000,1,0,0,1,3400
0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,2007,0,1,0,1,245000,1800,0,1,1,2,4750
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1998,0,1,0,1,25698,1800,0,1,1,1,1600
0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,2002,0,1,0,1,320000,2000,0,1,0,1,4250
0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,2005,0,1,0,1,178220,1242,0,1,1,1,2850
0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1993,0,1,0,1,123456,1800,0,1,1,1,1000
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,2003,0,1,1,1,11111,2000,0,1,0,1,5300
0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,2015,0,1,1,0,325,2149,0,1,0,2,17400
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,2004,0,0,0,1,175000,1400,0,1,1,1,5200
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,2013,0,1,1,0,166000,2200,0,1,0,2,16800
0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,2006,1,0,1,1,159000,1468,0,1,1,1,3999
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2006,0,1,0,1,295000,2500,0,1,0,2,9950
0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,2002,0,1,1,1,187000,1800,1,0,0,1,3200
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2011,0,0,0,1,186000,1400,0,1,0,1,6500
0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,2014,0,1,1,0,146000,1600,0,1,1,1,11500
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2001,0,1,0,1,1111,1600,0,1,1,2,2300
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2001,0,0,1,0,1111,1600,0,1,1,2,2300
0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,2007,0,0,1,0,246000,1461,0,1,0,1,3500
0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,2002,0,1,1,1,285,1900,0,1,0,1,3199
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2010,0,0,1,0,131000,1500,0,1,0,1,5200
0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,2006,0,0,1,0,210000,1400,0,1,1,1,4199
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,2003,0,1,1,1,91000,2500,0,1,0,1,4200
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2004,0,1,1,0,190533,2000,1,0,0,1,3500
0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,2007,0,1,1,0,153000,2400,0,1,0,2,6000
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,2006,0,0,0,1,197000,1400,0,1,0,1,4000
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2006,0,0,1,0,197000,1500,0,1,0,1,2000
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2006,0,0,1,0,197000,1500,0,1,0,1,2000
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,2006,0,0,0,1,197000,1400,0,1,0,1,2950
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2006,0,0,1,0,197000,1300,0,1,0,1,3000
0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,2004,0,1,0,1,220000,1600,0,1,1,1,1200
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,2007,0,1,0,1,240000,1400,1,0,0,1,1490
0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1994,0,1,0,1,220000,1600,1,0,0,1,790
0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,2008,0,1,0,1,178000,1600,0,1,0,1,3700
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2004,0,0,1,0,1,1400,0,1,0,1,3500
0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,2002,0,1,0,0,278400,2700,0,1,0,2,4200
0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,2017,0,1,1,0,47000,2000,0,1,1,2,17000
0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,2005,0,0,1,0,90324,1550,0,1,1,1,1900
0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1997,0,1,0,1,40000,2400,0,1,1,1,1000
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2012,1,0,1,0,160000,1199,0,1,0,1,5500
0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2002,0,0,0,1,200000,1600,0,1,1,1,2300
0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,2002,0,1,1,1,187000,1800,1,0,0,1,3100
0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,2005,0,1,1,1,210,2500,0,1,0,1,2100
0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,2014,0,0,0,1,116000,1200,0,1,1,1,4200
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1994,0,0,0,1,302000,1375,0,1,1,1,600
0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,2010,0,0,0,1,173000,1500,0,1,0,1,4200
0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1991,0,1,0,1,94185,1400,0,1,1,1,450
0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,2007,0,1,0,1,325484,2400,1,0,0,1,1699
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2011,0,1,0,0,205000,1500,0,1,0,1,6300
0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1994,0,1,0,1,265000,1800,1,0,0,1,2200
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,2004,0,0,1,0,100000,1400,0,1,0,1,5500
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2005,0,1,0,1,210000,1500,0,1,0,1,2800
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2003,0,1,0,1,291444,2148,0,1,0,2,4700
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2004,0,0,0,1,220000,1000,0,1,1,1,2650
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2012,0,0,1,0,290,1500,0,1,0,1,4800
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2005,0,0,1,0,255000,2200,0,1,0,1,3650
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,2001,0,1,1,1,210000,1800,0,1,1,1,3999
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2006,0,0,0,1,230000,1400,0,1,1,1,4400
0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,2014,0,1,0,0,105000,2000,0,1,1,2,19350
0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,2017,0,0,1,0,89000,898,0,1,1,1,6600
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,2005,0,0,0,1,210000,1400,0,1,0,2,250
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1995,0,0,1,0,274000,2000,0,1,1,1,2000
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2013,0,0,1,0,153000,1500,0,1,0,1,7200
0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,2004,1,0,0,0,235700,1900,0,1,0,1,3500
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,9999,1900,0,1,0,1,400
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,2006,0,0,1,0,270000,1400,0,1,0,1,5800
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1993,0,1,0,1,360000,1500,0,1,1,1,1400
0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2011,0,1,0,1,194000,2000,0,1,1,2,9000
0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,2014,0,0,1,0,130000,1600,1,0,0,1,7200
0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,2013,0,0,0,1,163000,1200,0,1,1,1,4900
0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2012,0,1,1,1,156000,1600,0,1,0,1,4230
0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,2015,0,1,1,0,92000,2200,0,1,0,2,17000
0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1996,0,0,0,1,87000,1500,0,1,1,1,700
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2007,0,0,0,1,216000,1600,0,1,1,2,2000
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,2005,0,0,0,1,46000,1600,0,1,1,1,600
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1996,0,1,0,1,157000,1800,1,0,0,1,600
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2011,0,0,0,1,170000,2000,0,1,1,2,10500
0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1989,0,1,0,1,20000,1800,1,0,0,1,1300
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1996,0,0,0,1,224095,1265,0,1,1,1,1200
0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1998,0,1,1,1,5,1800,0,1,0,1,1200
0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1997,0,0,0,1,300000,1800,0,1,1,1,2200
0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,2008,0,0,1,0,125555,1600,1,0,0,1,3200
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1996,0,0,0,1,253000,1400,1,0,0,1,1050
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,2009,0,0,1,0,221000,1500,0,1,0,1,3700
0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1996,0,0,1,0,230000,2000,1,0,0,1,3500
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1998,0,0,1,0,115000,1900,0,1,0,1,1950
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2000,0,1,0,1,230000,2700,0,1,0,2,1400
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2013,0,0,1,0,188000,1500,0,1,0,1,6800
0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2007,0,0,1,0,340000,2000,0,1,0,1,9000
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1992,0,0,0,1,28000,1720,0,1,1,1,8000
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1994,0,0,1,0,95383,1800,0,1,1,1,1000
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,2012,0,0,0,1,180000,1800,0,0,1,2,10000
0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,2003,0,0,0,1,20000,1400,0,1,0,1,1200
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2009,0,0,1,0,220512,1400,0,1,1,2,5550
0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,2012,0,0,1,0,148228,1200,0,1,0,1,4900
0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,2001,0,0,1,0,320000,2700,0,1,0,1,2299
0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,2010,0,1,1,1,250000,1700,0,1,0,1,4100
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2008,0,0,0,1,187000,1500,0,1,0,1,2500
0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,2005,0,1,1,0,180000,2000,0,1,0,1,4000
0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,2015,0,1,0,1,128000,1400,0,1,1,1,3000
0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2007,0,1,1,1,180000,1400,0,1,1,1,2200
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2013,0,0,1,0,217000,1500,0,1,0,1,7999
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1998,0,1,1,1,123456,2300,0,1,0,1,3800
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2007,0,1,0,1,230000,1300,0,0,1,2,5800
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1991,0,0,0,1,1,1800,1,0,0,1,7000
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,2009,0,1,1,1,260000,1600,1,0,0,1,5000
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2008,0,0,1,0,210000,1400,0,1,1,1,5850
0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,2006,0,1,0,1,200000,2500,1,0,0,2,5500
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2006,0,1,1,0,245000,2000,0,1,0,1,5000
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1996,0,0,0,1,323000,1900,0,1,0,1,588
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,2003,0,0,1,0,1,1343,0,1,1,1,2350
0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,2007,0,1,0,1,257000,2500,1,0,0,2,7500
0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,2009,0,1,0,1,160000,2000,0,1,0,1,8000
0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,2012,0,0,0,1,150000,1400,1,0,1,2,6850
0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,2004,0,1,0,1,244883,1800,0,1,1,1,4000
0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,2003,0,1,1,1,330000,2500,0,1,0,1,4000
0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,2018,0,0,0,1,73000,1000,0,1,1,1,9000
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1997,0,0,1,1,220000,2300,0,1,0,1,2700
0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1997,0,1,0,1,350000,2500,0,1,0,1,3000
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2017,0,0,1,0,101000,1800,0,1,1,2,12999
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2015,0,0,1,0,159000,2000,0,1,0,2,15999
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2012,0,1,0,1,155000,2200,0,1,0,2,11999
0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,2013,0,1,0,0,121000,2000,0,1,1,2,15999
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2016,0,1,1,0,163000,1500,0,1,0,1,12399
0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,2015,0,1,1,0,187000,2500,0,0,1,2,22499
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2013,0,1,0,1,146000,2000,0,1,1,2,18499
0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,2010,0,0,0,1,131000,1300,0,0,1,2,6499
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2011,0,0,0,1,76000,1800,0,1,1,2,14999
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2017,0,1,0,1,138000,2000,0,1,0,2,23999
0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,2016,0,1,0,0,143000,2200,0,1,0,2,23999
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2013,0,1,0,1,229000,2200,0,1,0,2,17499
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,2019,0,1,0,1,19000,1400,0,1,1,2,18999
0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2016,0,1,1,0,40000,1600,0,1,1,2,19999
0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,2011,0,1,0,0,240000,2000,0,1,0,2,15999
0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,2012,0,1,0,1,167000,2200,0,1,0,2,21499
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,2014,0,0,0,1,88000,1800,0,0,1,2,12499
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,2014,0,1,0,0,48000,2000,0,1,1,2,20499
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2015,0,1,1,1,155000,2000,0,1,0,2,21999
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2016,0,1,0,1,161000,2000,0,1,0,2,17999
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2014,0,1,0,1,176000,2143,0,0,1,2,18999
0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,2016,0,1,0,1,128000,2500,0,0,1,2,19999
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2014,0,0,1,0,230000,1500,0,1,0,1,6899
0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,2008,1,0,1,1,180000,2400,0,1,0,2,8999
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2002,0,1,0,1,212400,1781,0,1,1,2,3600
0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,2014,0,1,1,0,63000,1200,0,1,1,1,8900
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2015,0,1,0,1,261500,2500,0,0,1,2,18800
0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,2002,0,1,0,1,241642,2000,1,0,0,1,2500
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2019,0,1,1,0,70000,1500,0,1,0,1,13200
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2015,0,1,1,0,90000,1500,0,1,0,1,8500
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2015,0,1,1,0,82000,1500,0,1,0,1,8200
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,2014,0,1,1,1,183000,2000,0,1,0,1,10000
0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2008,0,0,1,0,220000,2500,0,1,0,1,8500
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2008,0,0,0,1,180000,1200,0,1,1,1,2800
0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,2012,0,0,1,0,175,1200,0,1,0,1,4700
0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,2012,0,1,0,0,144000,2000,0,1,1,2,12200
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2007,0,1,0,1,152000,1800,0,1,1,1,5800
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2014,0,0,0,1,145000,1400,0,1,0,1,8800
0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,2002,0,1,0,1,304000,1800,0,1,1,1,2750
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2002,0,0,0,1,174,1400,0,1,0,1,3500
0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,2012,0,0,1,0,210000,1400,0,1,0,1,6599
0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1989,0,1,0,1,103000,1500,0,1,1,1,699
0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,2002,0,0,1,0,360099,2200,0,1,0,1,3500
0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,2012,0,1,0,1,167000,2500,0,0,1,2,15300
0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,2015,0,1,0,0,173000,2500,0,0,1,2,21600
0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,2000,0,1,0,1,21875,1500,0,1,1,1,20000
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,2012,0,0,0,1,190000,1800,0,1,1,2,11500
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2011,0,1,0,1,236000,1400,0,1,1,1,5500
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1994,0,1,0,1,22222,2000,0,1,1,1,1700
0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,2006,0,1,1,1,300000,2000,0,1,0,1,4150
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1993,0,0,1,0,380000,2000,1,0,0,1,3300
0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,2013,0,1,0,1,123,2500,0,0,1,2,9500
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2017,0,1,0,0,149893,1500,0,1,0,2,14500
0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1997,0,1,0,1,215000,1997,0,1,1,1,3000
0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1997,0,1,0,1,332300,1997,1,0,0,1,1900
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2002,0,1,0,1,338000,1800,0,1,1,2,3100
0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,2004,0,1,1,1,161000,2200,0,1,0,1,4999
0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2007,0,0,1,0,320000,2000,0,1,0,1,7000
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1995,0,0,1,0,335000,2500,0,1,0,1,4300
0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,2008,0,0,1,0,130000,800,0,1,1,1,2300
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2002,0,1,0,1,123456,2500,0,1,0,1,2000
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1993,0,1,0,1,123456,1900,0,1,0,1,1500
0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,2003,0,1,0,1,123456,2400,0,1,1,2,2500
0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,2002,0,0,0,1,280000,1600,0,1,1,1,2700
0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,2014,0,1,1,1,170000,1400,0,1,0,1,5400
0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1999,0,0,1,0,50000,1300,0,1,1,1,10000
0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,2015,0,1,1,0,70000,1600,0,1,0,2,7950
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,2008,0,1,0,1,200000,1400,0,1,0,2,4250
0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,2011,0,0,1,0,195000,1200,0,1,0,1,4800
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2006,0,0,1,0,207000,1900,0,1,0,1,1350
0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,2012,0,1,0,0,235000,2200,0,1,0,2,10200
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,2010,0,1,1,1,200,2000,0,1,0,2,12000
0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,2014,0,1,1,0,225000,2000,1,0,1,2,12900
